symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
RCE1	0.019052374662431905	No data	0.031339709613796514	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.7416400000000003	No data	-0.42018753447324875	No data	0	No data	No data	No data	-1	-1
PLEKHH3	0.019050538021574186	No data	0.03133668847904741	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6595199999999999	No data	0.20474351902923327	No data	0	No data	No data	No data	0.5	0
OLIG1	0.019033362516262142	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15654218038499243	No data	No data	No data	0	0	0	0	0	0.31734500000000027	No data	0.9473800330943187	-0.260584431250922	0	No data	No data	0	1	0.5
SCUBE2	0.019033362516262142	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15654218038499243	No data	No data	No data	0	1	0	0	0	0.2169249999999998	No data	0.05703254274682856	0	0	No data	No data	-0.0734425	0.5	0
DNM1	0.019033362516262142	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15654218038499243	No data	No data	No data	1	0	1	1	1	0.9016199999999998	No data	-0.7752895752895753	-0.8882905344769118	0	No data	No data	-0.5052074999999998	1	-1
RUSC1	0.019032016663290355	No data	0.030698291453443067	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.19068499999999985	No data	-0.4164368450082736	0	0	No data	No data	0	-1	-1
PLK4	0.019027770636000103	No data	0.030691307060964623	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.2	0	0	1	1	0	0	0	-0.5444015444015444	-0.7243475834492915	-1	No data	No data	0	0.75	0
PFN2	0.0190267599982531	No data	0.030784579500726213	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01025991870994139	No data	No data	0	0	0	0	1	0.9642850000000003	No data	0.6030888030888031	No data	0	No data	No data	0	0.5	-1
SPATA16	0.019012969491525825	No data	0.031274891099812865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.35366795366795367	0	0	No data	No data	0	1	1
HOMER1	0.019012830302112992	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15637331071898922	No data	No data	No data	0	0	0	0	0	0.9293799999999998	No data	-0.9651406508549366	-0.1555175632476158	0	255	No data	0	0.5	0
ADD1	0.019012830302112992	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15637331071898922	No data	No data	No data	1	0	0	0	0	0.26157499999999984	No data	-0.8088251516822945	-0.555239250052881	0	No data	No data	0	-1	-1
LARP6	0.019012830302112992	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15637331071898922	No data	No data	No data	0	0	0	0	0	0.5621200000000002	No data	-0.021070049641478183	-0.10002712586620749	0	No data	No data	0	0.5	0
MELTF	0.019012830302112992	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15637331071898922	No data	No data	No data	1	0	0	0	0	0.18699000000000013	No data	0.1320463320463321	No data	0	No data	No data	0	0.5	0
TGFBI	0.019010933004078988	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1563577061629981	No data	No data	No data	0	1	0	0	0	0.5314799999999998	No data	-0.19404302261445117	-0.6743739036754692	0	No data	No data	0	0.5	-1
FBXL20	0.01900225391746615	No data	0.031257264794151474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9885300000000001	No data	-0.8209597352454495	-0.6737653531841356	0	No data	No data	-0.3922025000000001	-1	-1
PGP	0.018995270012821412	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15622888400660212	No data	No data	No data	0	0	0	0	0	0.5327100000000001	No data	0.24567015995587416	-0.7309799200154196	0	No data	No data	0	0.5	-1
ADORA2B	0.01898203198088927	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	1	1	0	1	1	0	0.38252999999999987	1	0.6159955874241589	-0.9180459726736481	0	255	No data	0	0.5	0
ZBTB16	0.018982031980889266	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15612000621998431	No data	No data	No data	0	0	0	0	0	0.8365549999999999	No data	-0.9275234418091561	-0.8092355713451099	0	No data	255	0	-1	0
NEK11	0.01897814628521831	No data	0.03121760956967107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	0.343188086045229	-0.05373224667943238	0	No data	No data	0	0.5	0
SERINC4	0.01895913553786947	No data	0.031186338333827245	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5178157749586321	No data	0	No data	No data	0	1	0.5
EQTN	0.01895826815875376	No data	0.031184911561044686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	No data	0.8112520683949256	0	0	No data	No data	No data	1	1
CNTNAP1	0.018945627080157564	No data	0.030556187149018633	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.6676299999999997	No data	-0.5974627688913403	-0.8878876577623037	0	No data	No data	0	0.5	0
HDC	0.01894204816928992	No data	0.03115823091001078	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3277949999999997	No data	-0.5595146166574738	-0.3337221784360034	0	No data	No data	0	0.5	0
UTS2R	0.01893850368689307	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1557620025280575	No data	No data	0.2	1	0	1	1	0	No data	No data	No data	-0.11714988940104198	0	255	No data	0	-1	0
DNAJA3	0.018934243134040747	No data	0.03114539221968643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.375	No data	-0.3864313292884721	No data	-1	No data	No data	0	-1	-1
TIMM13	0.01890726626674982	No data	0.03110101732143006	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7368400000000002	No data	0.6970766685052399	-0.5867397553192407	-1	No data	No data	No data	-1	-1
TNFRSF4	0.01890050023460211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15544943856156443	No data	No data	0.7	0	0	0	0	0	0	No data	0.6782129067843354	0	0	No data	No data	0	0.5	0
CHST10	0.01889711380071923	No data	0.03108431728571798	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5505600000000002	No data	-0.054936569222283516	-0.2769961344624719	0	No data	No data	0	-1	-1
SANBR	0.018885404182657103	No data	0.0310650558531534	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.42897000000000035	No data	0.031660231660231686	0	0	No data	No data	No data	0.5	0
GLUL	0.018875985855832764	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15524781710345065	No data	No data	No data	1	0	0	1	1	0.7319049999999997	No data	-0.8183121897407611	-0.5716429955725768	0	No data	No data	0	0.5	-1
FAN1	0.01887372623081666	No data	0.031045846509118975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.08262548262548264	-0.8406430403770676	0	No data	No data	No data	-1	0
LOXL1	0.01886721463130484	No data	0.030427204624756357	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	1	0	0.5818800000000003	No data	0.17595146166574738	-0.2858155929448711	0	No data	No data	0	0.5	0
URI1	0.018860996409699383	No data	0.031024906919995855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.21985659128516266	0	-1	No data	No data	No data	-1	-1
PLBD2	0.018856922481440025	No data	0.03101820561735522	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.057724999999999936	No data	0.14087148372862668	-0.011453818198359778	0	No data	No data	0	0.5	-1
GNB1	0.018848572588919792	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15502235339096337	No data	No data	No data	1	0	1	1	0	1	No data	-0.9428571428571428	-0.8874651473415748	0	No data	No data	-0.7720600000000001	1	-1
PLPBP	0.01884778884167234	No data	0.031003181473482976	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3272750000000002	No data	0.1471594043022615	-0.022023425318627998	0	No data	No data	No data	-1	-1
DCLRE1B	0.0188395060595134	No data	0.030989556925768862	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.6379481522338666	-0.25455478196452913	-1	No data	No data	0	-1	0
CST4	0.018824001208696924	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15482026311753586	No data	No data	No data	0	1	0	0	0	No data	No data	0.9056811913954772	No data	0	No data	No data	-0.6985824999999999	1	0.5
CERS2	0.018817774267696066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15476904889195853	No data	No data	No data	0	0	0	1	0	0.6184199999999997	No data	-0.6875896304467732	-0.7362167516629933	0	No data	No data	0	0.5	-1
SCN1A	0.01881746361563631	No data	0.030953298779342178	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9079149999999998	1	-0.9952564809707667	-0.9660785890273346	0	255	No data	-0.6876550000000001	0.5	0.5
BCL2L15	0.018815073504295232	No data	0.030949367227674676	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.4317705460562604	-0.7187008634551647	0	No data	No data	No data	0.5	0.5
CXCL9	0.018812749341855863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1547277207847139	No data	No data	No data	0	1	0	0	0	0	No data	0.5694429123000551	-0.2133793286552088	0	255	No data	0	1	0
AP3M1	0.018802906791207046	No data	0.03092935390850087	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9760750000000001	No data	-0.25008273579702156	No data	0	No data	No data	-0.6052624999999999	-1	-1
ABCC11	0.018798153432440273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15460767497133404	No data	No data	No data	1	0	0	0	0	No data	No data	0.06287920573634853	No data	0	255	No data	0	1	0.5
ALOX12	0.01878034571004109	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1544612132155787	No data	No data	1	0	0	1	1	0	0.27601999999999977	0	-0.08097076668505243	-0.1165157129738259	0	255	No data	-0.1327300000000001	0.5	0
ABHD16B	0.018764992686304646	No data	0.03086698808487201	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.24307000000000017	No data	0.9842250413678986	No data	0	No data	No data	0	1	0
NPIPB9	0.01875909588511004	No data	0.030857288294669293	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	-0.98264	0.5	0.5
CSF1R	0.01875371375955072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15424217553402844	No data	No data	1	1	0	1	1	1	0	1	-0.7038058466629895	-0.8702764527561618	0	255	No data	0	0.5	-1
BRINP1	0.018735645411099466	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15409357022794562	No data	No data	No data	0	0	0	0	0	0.9342950000000002	No data	-0.877661334804192	-0.7087037582424512	0	No data	No data	0	1	0
TRA2A	0.018722626035274918	No data	0.030797298160959333	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9645400000000002	No data	0.01665747380033089	0	0	No data	No data	-0.25532000000000005	-1	-1
